"id","text"
"im06in","Die Cognitive-Load-Theory ist eine Theorie aus der Lehr-Lern-Forschung. Im Zentrum dieser Theorie steht das Drei-Speicher-Modell des menschlichen Gehirns und dabei vor allem der beschränkte Arbeitsspeicher. Auf Lernende wirken verschiedene, lernhinderliche Belastungen. Extrinisische Belastungen sind Reize, die durch die Umwelt ausgeübt werden (wie zum Beispiel Lärm am Arbeitsort). Das Vorwissen des Lernenden muss an den neuen Stoff angepasst sein: bei wenig Vorwissen und einem schwierigen Stoff ist die Intrinsische-Belastung hoch. Die Lernbezogene-Belastung bezieht sich auf die Komplexität des Stoffes im Allgemeinen. Nur bei einer niedrigen, extrinisischen Belastung, einer mittleren, intrinsischen Belastung und einer hohen, lernbezogenen Belastung wird der maximale Lernerfolg erzielt und das neue Wissen effizient erworben. Dieses erworbene Wissen wird dann im Langzeitgedächtnis auf unbegrenzte Dauer gespeichert. Die Cognitive-Load-Theory schließt noch andere Effekte mit ein. Beim Redundanzeffekt werden neue Inhalte sowohl über den visuellen als auch den auditiven Kanal vermittelt - die Intrinsische-Belastung steigt. Auch sollte man bei der Gestaltung von Präsentationen auf einen engen räumlichen und zeitlichen Zusammenhang achten. Mit diesem Wissen können Lehrkräfte ihren Unterricht besser und für die Lernenden angenehmer gestalten."
"im08na","Die Cognitive-Load-Theory basiert auf der Annahme, dass die Kapazität des Arbeitspeichers im Gehirn beschränkt ist. Die Kapazität optimal zu nutzen ist Voraussetzung, um den Lernerfolg von Menschen zu maximieren.  Der Prozess der Wahrnehmung im menschlichen Gehirn lässt sich kurz so beschreiben: Umwelteindrücke werden mit unseren Sinnen wahrgenommen und im Kurzzeitgedächtnis gefiltert. Diese Filterung orientiert sich an dem, was wir als wichtig empfinden. Danach werden diese Umwelteindrücke in den Arbeitspeicher weitergeleitet, welcher nur eine begrenzte Kapazität von 7 Einheiten aht. Diese Einheiten können mit neuen Eindrücken oder mit Informationen aus dem Langzeitgedächtnis gefüllt werden. Informationen aus dem Langzeitgedächtnis zurück in den Arbeitsspeicher zu holen ist notwendig um neues Wissen mit altem zu verknüpfen. Nur so kann Lernen gelingen. Demnach ist es wie eingangs erwähnt sinnvoll, die Kapazität des Arbeitsspeichers optimal zu nutzen. Dazu kann man verschiedene Wege gehen. Einer davon ist neues Wissen schneller mit alten zu verknüpfen, indem man Einheiten zusammenfasst und so Platz spart. Ein anderer Weg ist es die Filterung des Kurzzeitgedächtnisses zu verändern, indem ich beeinflusse, was ich als wichtig erachte und was nicht. Ein dritter Weg ist es unnötige Informationen zu vermeiden und so freien Platz für wichtigere Dinge zu schaffen. Das tut man, indem man gute Instruktionen beim Lernen gibt, welche den Lernenden nicht schon an sich belasten."
"im10la","Cognitive Load Theory Unser Gehirn besteht aus einem Kurzzeitspeicher, einem Arbeitsgedächtnis und Langzeitgedächtnis. Es ist ununterbrochen damit beschäftigt neue Informationen aufzunehmen und diese zu verarbeiten. Damit dieser Prozess ohne Störungen und erfolgreich ablaufen kann sind bestimmte Maßnahmen erforderlich. In der Cognitive-Load-Theory wird der Vorgang der Informationsaufnahme beschrieben. Dabei werden die Begriffe executive Load, Intrinsic-Load und Germane-Load unterschieden. Anhand eines Beispiels möchte ich nun diese Theorie erklären. Stellen Sie sich vor, sie möchten gerne den LKW Führerschein machen. Sie haben bereits den PKW Führerschein, wissen also wie man Auto fährt, möchten nun aber den LKW Führerschein erwerben. Dabei werden Sie mit vielen neuen Eindrücken konfrontiert. Sie setzen Sich in den großen LKW und haben zunächst einmal keinerlei Vorwissen, wie ein LKW von innen aussieht. Sie werden also mit vielen neuen Informationen versorgt. Dabei wird die Extrinsische-Belastung angesprochen. Alle äußeren Eindrücke werden vom Gehirn aufgenommen und müssen verarbeitet werden. Auf sie prasseln sehr viele neuen Informationen ein. Wo ist der Schalthebel, wo der Blinker, wo die Kupplung? Gibt es überhaupt eine Kupplung? Fährt das Auto automatisch? Nun befolgen Sie die Anweisungen des Fahrlehrers und fahren los. Allerdings ist so ein LKW viel größer und breiter, als ein PKW. Daher müssen sie sich auf vieles neues konzentrieren. Sie fahren in der Stadt, bei Feierabendverkehr mit einem Fahrzeug, dass sie nicht kennen. Alle neuen Eindrücke werden als Extrinsische-Belastung bezeichnet und müssen verarbeitet werden.  Nun zur intrinsischen Belastung. Unter der intrinsischen Belastung versteht man die Vorgänge, die innerhalb einer Person passieren. Das heißt also, alle kognitiven Vorgänge, die während des Prozess ablaufen. Sie sitzen im LKW und versuchen alle Belastungen, die auf sie einprasseln zu verarbeiten.  Beide dieser Belastungen sollten so gering wie möglich gehalten werden, um so den Germane-Load (Lernbezogene-Belastung) so niedrig wie möglich zu halten. Diese Belastung beschreibt den Effekt der extrinsischen und intrinsischen Belastung in einem. Das Gedächtnis muss also alle neuen Eindrücke verarbeiten können. Das Lernen fällt also umso leichter, je geringer die extrinsische und Intrinsische-Belastung ist. Das Gedächtnis kann beispielsweise Informationen besser aufnehmen, wenn alle neuen Informationen auf eine Art und Weise dargestellt werden. Ablenkungen sollten vermieden werden. Auch Vorwissen spielt dabei eine wichtige Rolle, denn durch Vorwissen können Informationen besser verarbeitet und in ein kognitives Schema einsortiert werden. Das Gedächtnis ist ein komplexes System, welches am Besten funktioniert, wenn man es auf die richtige Art und Weise mit neuen Informationen versorgt. Ein Schaubild über einen Verbrennungsmotor kann am Besten aufgenommen werden, wenn die Darstellung auf einen Blick ersichtlich ist. Das heißt, dass die Beschreibungen, wie welches Teil heißt, auch visuell direkt an diesem Teil angezeigt wird. Die Extrinsische-Belastung ist also gering und kann so besser ohne Ablenkungen verarbeitet werden. Wird einer Person ein Text vorgelesen und die Person kann gleichzeitig mitlesen ist der Extrinsic-Load zu hoch, da die Aufmerksamkeit auf zwei Sachen gleichzeitig gelegt wird (Split-Attention-Effekt, verbal + bildlich)."
"im12ne","Die Cognitive-Load-Theory ist eine Theorie aus dem Feld der Bildungswissenschaft, die die begrenzte Kapazität des Arbeitsspeichers im menschlichen Gehirn näher erklärt. Es wird zwischen verschiedenen Arten von Cognitive Load (kognitiver Belastung) unterschieden: Als Intrinsische-Belastung wird die Belastung bezeichnet, die lernstoff-bezogen ist. Wenn also ein Thema sehr schwer ist, das heißt, zu anspruchsvoll für das Lernniveau des Lernenden, würde man die Intrinsische-Belastung als zu hoch bezeichnen. In diesen Fällen kann auch die Intrinsische-Belastung lernhinderlich sein. Meist jedoch werden Lernprozesse durch die sogenannte Extrinsische-Belastung behindert. Damit sind Reize gemeint, die während eines Lernprozesses von den Sinnesorganen aufgenommen werden, aber lernstoff-fremd sind. Beispiele hierfür wären Lärm im Klassenzimmer oder auch ein angeschaltetes Handy auf dem Schreibtisch, das ständig klingelt, weil neue Nachrichten ankommen. Um Lernprozesse ideal zu gestalten, hilft Wissen über die Cognitive-Load-Theory enorm, da das Bewusstsein über die begrenzte Speicherkapazität des Arbeitsspeichers und die verschiedenen Arten der kognitiven Belastung positive und negative Einflussfaktoren identifizierbar machen, die man dann verstärken oder eliminieren kann. Die Bezeichnung ""Kurzzeitspeicher"" stammt aus dem sogenannten Drei-Speicher-Modell des menschlichen Gehirns. Dieses Modell teilt das Gedächtnis in drei Speicher ein. Den Ultra-Kurzzeit-Speicher, den Kurzzeitspeicher und den Langzeitspeicher."
"in09na","Cognitive-Load-Theory: Die Cognitive-Load-Theory befasst sich mit dem Thema Lernprozess. Es geht also darum, wie und unter welchen Umständen das Lernen leicht beziehungsweise schwer fällt.  Zuerst sollte die Struktur des Gedächtnisses dafür bekannt sein. Das Gedächtnis ist in der Lernwissenschaft in drei Teile unterteilt, es wird deshalb auch drei-Speicher-Modell genannt. Im sensorischen Speicher werden Informationen aufgenommen und blitzschnell entweder verworfen oder an die nächste Station geleitet. Die Aufnahmekapazität hier ist sehr begrenzt. Die nächste Station ist der Arbeitsspeicher, hier findet die Verarbeitung der Informationen statt. Infos werden mit dem Vorwissen verknüpft und zum Beispiel durch wiederholen ins Langzeitgedächtnis eingegliedert, womit ich zur nächsten Station komme. Anders als in den beiden vorherigen Stationen ist die Aufnahmekapazität im Langzeitgedächtnis unbeschränkt und es ist wichtiger Bestandteil zum erfolgreichen Lernen.  So sieht der Lernprozess im Modell aus. Die Realität gestaltet sich jedoch schwieriger beziehungsweise komplexer. Um die Cognitive-Load-Theory zu verstehen muss man beachten, dass es beim Lernprozess zu verschiedenen Belastungen kommen kann, die das Lernen einschränken. Die Extrinsische-Belastung entsteht zum Beispiel dann, wenn während eines Vortrags Unruhe herrscht und man durch externe Geräusche, in diesem Fall, abgelenkt ist. Die Intrinsische-Belastung tritt auf, wenn die Folien beim Vortrag zu voll geschrieben sind. Die eigne als Lernhilfe gedachte Folie, erschwert das Lernen so. Die Lernbezogene-Belastung beschreibt einfach die Belastung, die eine Person hinnehmen muss, um etwas erfolgreich in Langzeitgedächtnis einzugliedern.  Sowohl das drei-Speicher-Modell, als auch die verschiedenen Belastungen sind ausschlaggebend für die Cognitive-Load-Theory. Die Theorie versucht anhand von diesen Punkten darüber Ausschluss zu geben, wann Lernen erfolgreich ist und wann nicht. Grade für Lehrkräfte ist sie deshalb wichtig."
"ka09na","In der Cognitive-Load-Theory  gibt es drei Belastungsarten. Die erste dieser Belastungsarten nennt sich Extrinsische-Belastung. Diese Belastung umfasst alle Störfaktoren, die von außen kommen. So kann man sich vorstellen, man sitzt an seinem Essay und hört dabei Radio und es kommen Lieder und Nachrichten. Sofort verschlechtert sich unsere Konzentration, da wir entweder dem Text des Liedes zuhören oder gar mitsingen oder den Nachrichten unsere Aufmerksamkeit schenken. So kann es sein, dass man während man einen Teil seiner Aufmerksamkeit dem Radio widmet und dabei versucht einen studienrelevanten Text zu lesen, diesen Text zwar gelesen hat, aber nicht verstanden. Die zweite Belastung ist die Intrinsische-Belastung, diese Belastung ist bedingt durch mein Vorwissen. Dieses Vorwissen muss aber gar nicht zu dem jeweiligen Aufgabenbereich sein. Beispielsweise man muss ein Referat halten und benutzt wie die meisten eine Power-Point-Präsentation. Hierbei kann es passieren, dass wir nicht ganz genau wissen, wie dieses Programm funktioniert und wir setzen uns durch unser mangelndes Vorwissen einem hohen intrinsischem Druck aus.Die dritte Form der Belastung ist die Lernbezogene-Belastung, hierbei spielt unser Vorwissen und die Gestaltung der wissensvermittelnden Materialien eine Rolle. So können bei schlecht gestalteten Folien oder Arbeitsblättern Effekte entstehen, die unseren Lernerfolg schmälern. Ein Beispiel für so einen Effekt ist der Redundanz-Effekt. Hierbei können wir uns eine Folie vorstellen, auf der ein Text steht. Diesen Text ließt der Referent eins zu eins vor und wir können uns ablenken lassen, von seiner intonation uns konzentrieren uns nicht mehr auf den Inhalt."
"li11el","Die Cognitive-Load-Theory ist eine Theorie, die sich erst einmal simpel ausgedrückt mit dem Lernen und dem Lernverhalten beschäftigt. Ausgehend von dem Wissen, dass Lernende neue Informationen im sensorischen Speicher des Gedächtnisses aufnehmen, die für die Person wichtigen Informationen herausgefiltert werden und dann weiter in den Arbeitsspeicher gelangen. Dort werden die Informationen verarbeitet und durch mehrmaliges Wiederholen und Abrufen in das Langzeitgedächtnis getragen.  Die Cognitive-Load-Theory beschäftigt sich nun mit dem Thema, wie Lernen am effektivsten ist und welche Ursachen das Lernen hindern können. Die Forscher haben herausgefunden, dass es verschiedene Arten von Belastungen für den Lernenden beim Erwerben von neuem Wissen gibt. Man sagt, dass wenn die Lehrmaterialien zu komplex sind und für den Lernenden schwer zu verstehen sind, dann entsteht eine hohe Intrinsische-Belastung bei dem Lernenden. Dies ist lern hinderlich und erschwert das Erlernen neues Wissens.Man kann zwischen hoher, mittlerer und niedriger Intrinsische-Belastung unterscheiden. Dies wird zunächst an dem Vorwissen des Lernenden gemessen. Hat dieser ein relativ hohes Vorwissen zu dem Thema, fällt auch die Intrinsische-Belastung niedriger aus und je nachdem wie komplex die Lehrmaterialien dargestellt werden, lässt sich ein weiterer Wert ermitteln. Um die Intrinsische-Belastung nicht hoch zu halten, ist eine regelmäßige Wiederholung der Materialien förderlich. Es lässt sich unterscheiden zwischen reinem Auswendiglernen, wie zum Beispiel Vokabeln lernen, das dem Lernenden leichter fällt, da der Lernstoff nacheinander aufgenommen wird. Beim Erlernen einer Sprache zu Beispiel, ist die Intrinsische-Belastung höher, da mehrere Elementaktivitäten gleichzeitig ablaufen müssen (Grammatik, Vokabeln, Syntax etc.)  Zum anderen ist die Extrinsische-Belastung ein weiterer wichtiger Punkt in der Cognitive-Load-Theory. Die Forscher haben herausgefunden, dass eine hohe Extrinsische-Belastung lern förderlich sei. Man spricht hier von einer lernbezogenen Belastung."
"ln06le","Die Cognitive-Load-Theory basiert auf der Annahme, dass das Arbeitsgedächtnis, anders als das Langzeitgedächtnis, beschränkt ist, d.h. nur wenige Informationen gleichzeitig verarbeitet werden können. Forscher schätzen die maximale Kapazität auf 7 +/- 2 Informationen, die gleichzeitig verarbeitet werden können. Um diese geringe Kapazität nun in ihrer Gänze auszuschöpfen und zu nutzen, bedienen wir uns der Cognitive-Load-Theory, die unseren Arbeitsspeicher in drei wichtige Teile untergliedert. Diese sollten in einem angemessenen Verhalten zueinander ausgelastet sein, damit effektives Lernen erfolgen kann. Anderenfalls kann es zur kognitiven Überlastung kommen, was selbstverständlich lernhinderlich ist. Zunächst gehen wir davon aus, dass die extrinsische Load all die Reize beinhaltet, die uns von dem ablenken, auf das wir uns versuchen zu konzentrieren. Also auf das zu lernende Material. Darunter können wir offensichtlich störende Faktoren zählen wie Handys, Musik, laute Geräusche, jedoch auch nicht ganz so offensichtliche Faktoren wie ein schlecht konzipiertes Arbeitsblatt, kompliziert formulierte Texte, etc. Unser Arbeitsgedächtnis ist in diesen Fällen so beschäftigt damit, sich auf diese Störfaktoren zu konzentrieren, dass die zu lernende Information zu wenig Aufmerksamkeit erhalten kann. Aufgabe ist es also, die extrinsische Load zu reduzieren, sodass im Arbeitsspeicher mehr Raum für die anderen beiden relevanten Teile zur Verfügung steht. Nämlich für die intrinsische Load und die Germane-Load. Die intrinsische Load bezieht sich auf die Darstellung des zu lernenden Materials und ist eng verknüpft mit unserem Vorwissen. Das Material sollte also so gestaltet werden, dass es mit unserem Vorwissen gut zusammenpasst, nicht zu komplex aber auch nicht zu leicht. Wichtig hierbei ist auch, auf welchen Kanälen uns die zu lernende Information erreicht. Am effektivsten ist wohl der audio-visuelle Kanal, da die Information sowohl optisch als auch auditiv wahrgenommen wird und so schneller verarbeitet werden kann."
"loe03ud","Die Cognitive-Load-Theory beschäftigt sich mit den Verarbeitungsprozessen im Gehirn, welche den Menschen das Lernen ermöglicht. Bei der Cognitive-Load-Theory geht man vom Drei-Speicher-Modell des Gedächtnisses aus.  Das Drei-Speicher-Modell teilt das Gedächtnis in drei verschieden Bereiche, welche miteinander interagieren können. Dabei ist der erste Teil Ausgangspunkt aller visuell oder auditiv gesammelter Daten, hier wird ausgewählt, welche Informationen an das Arbeitsgedächtnis weitergeleitet werden sollen, bereits hier findet unterbewusst eine Selektion auf Grund bekannter Informationen statt (siehe Cocktail-Party-Effekt). Im Arbeitsgedächtnis werden Informationen nur wenige Minuten gespeichert. Hier kann der Lernende aktiv mit den Informationen arbeiten und verknüpft diese mit kognitiven Schemata (Vgl. Piaget), welche bereits im Langzeitgedächtnis gespeichert werden. Im Langzeitgedächtnis befinden sich Informationen, welche für uns wichtig sind. Diese werden in kognitiven Schemata zusammengebunden und so strukturiert. Die Cognitive-Load-Theory beschäftigt sich nun mit der Belastung des Arbeitsgedächtnisses. Diese wird durch die verschiedenen sensorischen Eindrücke belastet, verfügt aber nach der Theorie nur über sieben sogenannte Slots. Diese Slots stellen die Kapazität dar, wie viele verschiedene Informationen gleichzeitig aktiv gespeichert werden können. Man kann diese Slots erweitern, indem man z.B. Zahlenfolgen nicht als einzelne Nummern speichert, sondern sie komplex zusammenfügt, z.B. als Datum. Sind diese Slots jedoch bereits gefüllt ist für den Moment keine weitere Informationsaufnahme möglich. Belastungen des Arbeitsgedächtnisses stellen sowohl die intrinsische als auch die Extrinsische-Belastung dar. Unter Intrinsische-Belastung versteht man eigene Gedanken und innere Lernprozesse, z.B. die Verknüpfung von neuen Informationen mit bereits bekannten. Demgegenüber steht die Extrinsische-Belastung, welche äußere Einflüsse auf den Lernenden darstellen. Dies können bspw. Erklärungen einer Lehrkraft sein oder auch Kurznachrichten. Um erfolgreich lernen zu können, sollte die Extrinsische-Belastung möglichst gering gehalten werden. Und Erklärungen sollten dem Vorwissen der Lernenden angepasst sein. Nur so kann das Gesehene/Gehörte auch sinnvoll in ein größeres Wissenskonstrukt eingegliedert werden. Dennoch sollten die Belastungen auch nicht zu gering ausfallen, da ansonsten kein Verarbeitungsprozess stattfindet und der Lernende sich langweilt.  Insgesamt versteht sich die cognitve load Theorie als eine Theorie der Wissenskonstruktion, welche von einer begrenzten Aufnahmefähigkeit des Lernenden ausgeht und versucht diese optimal zu nutzen, um optimalen Lernerfolg zu erreichen."
"loe10ga","Unter der Cognitive-Load-Theory versteht man ein Konzept, welches erklären soll, wie das Lernen funktioniert. Dabei wird darauf eingegangen, welche Belastungen der Lernende zu verarbeiten hat. Grundsätzlich muss erst mal gesagt werden, dass man vom Drei-Speicher-Modell ausgeht, das heißt, es gibt ein Kurzzeit-, ein Arbeits-, und ein Langzeitgedächtnis. Der Aufbau des Gedächtnisses ist entscheidend für das Verständnis der Cognitive-Load-Theory. Das Konzept der CLT findet seinen Platz im Arbeitsgedächtnis, in dem die Informationen die zuvor ausgewählt wurden, verarbeitet werden. Hier entsteht auch eine Belastung, beziehungsweise die Lernbezogene-Belastung. Die eine Belastung, das ist die Intrinsische-Belastung, hängt davon ab, wie der zu lernende Stoff in Relation zum Vorwissen steht. Ist das Vorwissen gering, so kann die instrinsische Belastung schnell zu hoch sein, so dass kein Lerneffekt entsteht. Ist das Vorwissen allerdings hoch, ist auch die Belastung gering je nach Aufgabenstellung oder Komplexität  des Stoffes. Die Extrinsische-Belastung hingegen hängt von der Darstellung des Stoffes ab, das heißt, wie der Stoff vermittelt wird. Dies kann auditiv geschehen, also durch erzählen und erklären, aber auch visuell, z.B durch eine Präsentation mit Folien. Ist diese Darstellung an sich komplex, erfordert also Aufmerksamkeit und Konzentration, um den zu lernenden Stoff zu entschlüsseln, ist die Extrinsische-Belastung hoch, wann die Extrinsische-Belastung gering ist, folgt analog. Dementsprechend muss man, um einen Lerneffekt erzielen zu können, als Lehrender darauf achten, wie man Aufgaben stellt und wie man Informationen präsentiert. Die Aufgaben beziehungsweise das Niveau des Vermittelbaren muss sich am Vorwissen der Lernenden orientieren, um die Intrinsische-Belastung nicht so hoch sein zu lassen, dass kein Lerneffekt entsteht. Gleichzeitig muss man auch darauf achten, wie man die Informationen präsentiert, damit die Lernenden den Stoff auch entschlüsseln können, also die Möglichkeit bekommen, die Infomrationen auch zu verarbeiten. Eine Möglichkeit hierbei ist es, verschiedene Kanäle anzusprechen, ohne diese zu stark zu beanspruchen. Zum Beispiel durch eine simple Präsentation, mit gesprochenen Erklärungen. So werden die Informationen vielfältiger verarbeitet und es kommt zu einem Lerneffekt. Ansonsten ist das Arbeitsgedächtnis zu sehr mit der Präsentation beschäftigt, so dass ein Lerneffekt gar nicht auftreten kann. Wenn darüber hinaus auch das Niveau des Stoffes zu stark über das Vorwissen hinausgeht, kann dies auch Frustrationen beim Lernenden auslösen was letzten Endes zu einer Blockade führen kann."
"ne09ga","Die Cognitive-Load-Theory (von nun an CLT) befasst sich mit der Wissensverarbeitung, die im Kurzzeitgedächtnis stattfindet. Die CLT beruht auf die Tatsache, dass das Gedächtnis nur eine geringe Speicherkapazität besitzt und für einen guten Lernerfolg das Gedächtnis mit der vorhandenen Kapazität optimal ausnutzt. Nach der CLT sind drei Belastungen für den Lerneroflg ausschlöaggebend und müssen daher beachtet werden. Die erste der drei wäre der german load. Diese Belastung ensteht durch die Interaktivität mit dem Lerninhalt und der Verarbeitung der Informationen, die im Material erwähnt werden. Diese Belastung ist die wichtigste der drei Belastungen der CLT, da für den Lernerfolg der Germane-Load hoch sein muss, um eine gute Lernleistung zu erbringen. Die andere wäre der Intrinsic-Load. Diese Belastung ist die inhaltsbezogene Belastung, d.h. wenn man zu wenig Vorwissen zu einem Thema hat, dann ist die Intrinsische-Belastung hoch, da man noch nichts mit dem Thema anfangen kann. Die letzte Belastung wäre der Extrinsic-Load. Diese Belastung ensteht durch Ablenkungen außerhalb des Lernmaterials."
"ng04ne","Bei der Cognitive-Load-Theory handelt es sich um eine Theorie, die die Aufnahme und Verarbeitung von Information im Gehirn erklären will. Ausgangspunkt der Theorie ist die Annahme, dass unser Gehirn beschränkte Kapazitäten bei der Verarbeitung von alten und neuen Informationen hat. Daher auch der Name Cognitive-Load-Theory, was so viel wie Kognitive Belastungs-Theorie heißt. Diese Belastungen werden unterschieden in intrinsische und Extrinsische-Belastungen. Unter der intrinsischen Belastung versteht man die bereits bekannten Informationen und der Fähigkeit, diese zu verarbeiten. Unter Extrinsische-Belastung versteht man die neuen Informationen und deren Verarbeitung. Die Cognitive-Load-Theory besagt nun, dass es ein bestimmtes Verhältnis gibt, zwischen intrinsischer und Extrinsische-Belastung, bei dem unser Gehirn ideal arbeiten kann. Alte, bekannte Informationen werden im Langzeitgedächtnis gespeichert und können reaktiviert werden. Neue Informationen werden im Kurzzeitgedächtnis gespeichert. Die Verarbeitung beider, alter wie neuer Informationen, findet dabei meistens gemeinsam statt. Das kognitive Vermögen Informationen zu verarbeiten, ist von Mensch zu Mensch unterschiedlich ausgeprägt. Diese Theorie ist vor allem in instruktionellen Kontexten, wie beispielsweise beim Entwerfen von Aufgaben im schulischen Kontext, interessant. Entwirft eine Lehrerin eine Schulaufgabe, so weiß sie im Idealfall, welche Vorkenntnisse ihre Schülerinnen bereits haben und welche Fähigkeiten sie bei der Verarbeitung von Informationen haben. Dementsprechend wird sie die Menge der neuen Informationen bemessen. Hat die Lehrerin also eine ""clevere"" Klasse, deren Vorwissen groß ist und deren Vermögen bei der Informationsverarbeitung hoch ist, so kann sie eine Schulaufgabe entwerfen, die relativ viele neue Informationen, also hohe Extrinsische-Belastung, enthält. Ist das Vorwissen einer Schulklasseund deren Vermögen neue Informationen zu verarbeiten gering, so wird die Lehrerin dementsprechend weniger neue Informationen und damit eine geringere Extrinsische-Belastung in die Schulaufgabe einbauen."
"nz11ta","Die Cognitive-Load-Theory ist ein grundlegendes Konzept der pädagogischen Psychologie. Sie geht davon aus, dass das Arbeitsgedächtnis eine beschränkte Speicherkapazität hat, ähnlich dem Arbeitsspeicher eines Computers. Die Speicherkapazität des Arbeitsgedächtnisses kann auf unterschiedliche Arten beansprucht werden. Entweder durch interne Faktoren, d.h. durch den Lerninhalt selbst, oder durch externe Faktoren, d.h. durch die Umgebung in der der Lernprozess stattfindet. Die internen Faktoren werden als ""Intrinsische-Belastung"" (Intrinsic-Load) und die externen Faktoren als ""Extrinsische-Belastung"" (Extrinsic-Load) bezeichnet. Die Interaktion von verschiedenen Lerninhalten bezeichnet man als ""Lernbezogene-Belastung"" (Germane-Load). Diese Lernbezogene-Belastung hängt stark vom Vorwissen des Einzelnen ab. In einem erfolgreichen Lernprozess ist die Extrinsische-Belastung, die lernstörend wirkt, möglichst klein. Die intrinsische sowie die Lernbezogene-Belastung ist jedoch eher hoch. Dennoch gibt es für die intrinsische und die Lernbezogene-Belastung eine Grenze, ab der zu viel Information vorhanden ist. Die optimale Lernsituation setzt sich aus hoher intrinsischer und Lernbezogene-Belastung und niedriger Extrinsische-Belastung zusammen."
"od07te","Cognitive-Load-Theory: Die Cognitive-Load-Theory beschreibt das Zusammenspiel zwischen intrinsischer, Extrinsische-Belastung und der sogenannten Germane-Load. Es beschreibt Umstände sowie positive und negative Aspekte die entweder zur Verbesserung oder Verschlechterung vom Lernen beitragen. Während des Lernens wirken sowohl von außen als auch von innen Reize auf uns ein, die von den verschiedenen Sinnen des Menschen wahrgenommen werden. Reize denen genug Aufmerksamkeit zuteil werden werden in den Arbeitsspeicher unseres Gedächtnisses aufgenommen und können weiterverarbeitet und im Ultralangzeitgedächtnis gespeichert werden. Da jedoch die Kapazität des Arbeitsspeichers nur sehr beschränkt ist müssen Einflüsse von außen ( Extrinsic-Load ) möglichst gering gehalten werden. Einfluss von außen wie etwa Geräusche können den Bearbeitungsvorgang im Arbeitsgedächtnis für relevante Information blockieren. Somit würden wir uns nicht auf das wesentliche konzentrieren können. Das selbe gilt für Intrinsic-Load, also Einflüsse von innen, wie etwa geringes Vorwissen oder falsche Assoziation mit Bestandwissen.Auch ist es Hinderlich wenn wir bei einer gestellten Aufgabe unsere Konzentration auf das Verstehen der Aufgabe lenken müssen oder auf die Anwendung eines schwierigen Schemas zur Lösung besagter Aufgabe(Germane-Load) und somit unsere Konzentration nicht direkt auf die Aufgabe selbst richten können. Das reagieren auf mehrere Sinnesreize gleichzeitig ist dabei ebenfalls eine lernhinderliche Sache, zum Beispiel bei einer Präsentation mit Bildern und komplexen Statistiken und gleichzeitiger Erklärung. Es gilt also das Lernen zu optimieren indem man ein ideales  Gleichgewicht zwischen äußeren, inneren und vorwissensbezogenen  Einflüssen findet."
"of02en","Die Cognitive-Load-Theory ist eine Lerntheorie, die sich mit der Wirkung von Medien als Lernmaterialien beschäftigt. Sie erklärt, ob und in welcher Form der Einsatz von Medien lernförderlich ist und zielt dabei auf den Einsatz mehrer Medien gleichzeitig. Die Cognitive-Load-Theory unterscheidet zwischen mehreren sogenannten ""Loads"", die die Informationsaufnahme beschreiben. Der intrinsische Load ist der Faktor, der die zu lernende Information enthält. Der extrinsiche Load sind alle ""Störfaktoren"", die den Lernenden an der Informationsaufnahme hindern. Bei der Darstellung von Lehrmaterial sollte darauf geachtet werden, den extrinsischen Load so niedrig wie möglich zu halten, während ein hoher intrinsischer Load das Lernen fördert. Beim Bereitstellung von medialer Information ist es wichtig, an das Vorwissen der Lernenden anzuknüpfen, beziehungsweise die Darstellung so aufzubauen, dass sie lernförderlich ist.  Lernende mit hohem Vorwissen beispielsweise benötigen weniger Information, um den Inhalt zu verstehen, und zu viel Information hemmt das Lernen, da Überflüssiges sie ablenkt. Dies ist der Redundanz- Effekt. Bei der Darstellung von Medien werden die Sinneskanäle des Menschen angesprochen. Wird jedoch in einem Kanal zu viel Information übertragen, gibt es eine Überforderung dieses Kanals."
